LoanID,CustomerName,Age,Gender,Region,EmploymentSector,MonthlyIncome,BranchID,OfficerID,ProductType,LoanAmount,InterestRate,CreditScoreAtOrigination,TermMonths,DisbursedDate
LN-110121,Tanya Osei,57,F,Glasgow,Salaried,1848.0, BR005 ,OF036,Personal,"£2,400",8.43,635,18,16/12/2024
LN-102164,Kwame Khan,37,F,Glasgow,Public Sector,1062.0,BR005,OF026,Mortgage,43100.0,3.28,592,170,2024-03-26
LN-102886,Harry Kaminski,31,F,Liverpool,Salaried,1206.0,BR007,OF002,SME,9600.0,11.79,553,35,03/08/2024
LN-110109,Damian Begum,44,F,Leeds,Salaried,1978.0,BR004,OF025,Personal,6100.0,11.24,693,33,2 February 2024
LN-108714,Eilidh Mensah,40,M,Liverpool,Gig/Freelance,2378.0,BR007,OF001,Auto,12300.0,9.01,717,34,17/04/2024
LN-108708,Harry Saleh,39,F,Sheffield,Self-Employed,2688.0,BR010,OF020,SME,6000.0,7.51,602,38,2024-03-24
LN-117789,Noor Zhang,36,M,Bristol,Self-Employed,5653.0,BR006,OF007,Personal,8000.0,11.36,559,14,2024-08-07
LN-113322,Aoife Osei,33,M,manchester,Self-Employed,902.0,BR002,OF033,Personal,2300.0,11.68,536,17,10/08/2024
LN-105666,Zara Abara,51,F,Bristol,public sector,2342.0, BR006 ,OF032,Personal,6400.0,11.12,548,29,2023-10-23
LN-100172,Marcus Patel,35,F,Manchester,Self-Employed,2392.0,BR002,OF033,SME,6000.0,9.99,580,25,2024-01-21
LN-100639,Hana Choudhury,33,F,Liverpool,Gig/Freelance,1595.0,BR007,OF017,Personal,"£1,600",13.4,575,16,19/06/2024
LN-113071,Adaeze Campbell,33,M,Newcastle,Salaried,2649.0,BR009,OF035,Auto,10400.0,5.9,638,45,28/11/2024
LN-115833,Fatima Osei,22,F,Liverpool,Self-Employed,2305.0,BR007,OF027,SME,6600.0,8.06,597,57,17/02/2024
LN-118762,Omar Wong,49,F,Birmingham,Public Sector,1611.0,BR003,OF010,Mortgage,40000.0,4.8,587,251,09/11/2024
LN-113144,Cian Tanaka,38,F,Glasgow,Salaried,2314.0,BR005,OF026,Personal,5300.0,11.92,548,32,2024-02-08
LN-105065,Ewa Rahman,30,M,Newcastle,Salaried,2445.0, BR009 ,OF018,Personal,6200.0,8.25,632,28,09/02/2024
LN-109335,Cormac Diallo,53,M,Birmingham,Salaried,1629.0,BR003,OF031,Auto,10900.0,5.49,619,46,2024-01-21
LN-101548,Fatima Saleh,36,M,Glasgow,Salaried,3307.0,BR005,OF004,Auto,33600.0,5.32,570,59,2023-10-12
LN-107435,Isla Doyle,47,F,London,Self-Employed,,BR001,OF023,Auto,4900.0,9.34,636,46,2024-09-17
LN-115779,Amelia Tanaka,32,F,Liverpool,Public Sector,2765.0,BR007,OF028,Mortgage,125900.0,4.47,542,240,25 November 2023
LN-110932,Fatima Kaminski,36,F,Liverpool,Gig/Freelance,1193.0,BR007,OF027,Auto,3400.0,6.8,600,27,9 June 2024
LN-110024,Noor Hussain,37,F,Liverpool,Salaried,2999.0,BR007,OF001,Auto,9000.0,6.18,592,25,25/10/2024
LN-116074,Siobhan Okafor,31,F,Bristol,Gig/Freelance,2642.0,BR006,OF032,Personal,6000.0,12.35,621,20,6 October 2024
LN-116855,Piotr Hussain,30,M,Liverpool,Gig/Freelance,827.0,BR007,OF028,Auto,"£5,900",8.89,587,58,2024-01-11
LN-111878,Faisal Okafor,43,M,Liverpool,Gig/Freelance,800.0,BR007,OF040,Personal,5900.0,10.54,621,34,04/06/2024
LN-108919,Isla Nowak,25,M,London,Public Sector,3001.0,BR001,OF009,Auto,38600.0,7.46,507,38,10/02/2024
LN-119152,Piotr Taylor,27,F,Sheffield,Salaried,1854.0,BR010,OF039,Mortgage,42500.0,5.88,583,266,13/09/2024
LN-115802,Oliver Taylor,30,M,Birmingham,Salaried,2448.0,BR003,OF031,Mortgage,40000.0,5.45,665,214,8 September 2024
LN-108418,Isla Doyle,38,M,Glasgow,Self-Employed,2916.0,BR005,OF036,SME,47000.0,7.65,665,39,03/03/2024
LN-109026,Dariusz Doyle,51,F,birmingham,Self-Employed,4133.0,BR003,OF005,Personal,25000.0,9.2,549,30,2024-05-09
LN-102486,Jack Zhang,21,M,Newcastle,Self-Employed,7668.0,BR009,OF018,SME,23700.0,9.37,676,33,2023-12-27
LN-109322,George Sheikh,39,F,Sheffield,Self-Employed,4210.0,BR010,OF039,Auto,12100.0,6.87,533,30,2024-12-11
LN-109582,Xin Karimi,29,M,Sheffield,Public Sector,1949.0,BR010,OF020,Personal,"£19,000",10.1,597,24,24 April 2024
LN-119479,Siobhan Rahman,26,F,Liverpool,gig/freelance,2611.0,BR007,OF028,SME,27300.0,9.88,533,44,2023-12-25
LN-110713,Kasia Begum,43,F,Birmingham,Self-Employed,1557.0, BR003 ,OF010,Personal,7500.0,10.88,530,17,2024-07-14
LN-112282,Hana Liu,36,F,London,Self-Employed,,BR001,OF013  ,Auto,27300.0,9.84,489,27,11/12/2024
LN-115409,Femi Kowalski,34,M,Newcastle,Public Sector,1043.0,BR009,OF035,Mortgage,40000.0,3.68,640,205,01/03/2024
LN-108257,Tanya Wallace,29,M,Sheffield,Gig/Freelance,800.0,BR010,OF039,Personal,5500.0,14.22,613,27,05/12/2023
LN-112467,Mei Kaminski,36,M,Manchester,Self-Employed,1336.0,BR002,OF033,SME,5000.0,7.92,647,28,2024-02-26
LN-116873,Declan Lewandowski,27,F,Glasgow,Self-Employed,800.0,BR005,OF036,Personal,2500.0,11.73,542,32,25/11/2024
LN-116636,Mei Patel,32,F,Bristol,Salaried,2185.0,BR006,OF037,SME,"£31,100",10.29,585,35,28/11/2024
LN-102024,Kasia Taylor,27,M,Bristol,Public Sector,2241.0,BR006,OF007,Personal,10900.0,13.71,486,30,13/10/2024
LN-101872,Wei Hussain,32,F,Glasgow,Public Sector,1895.0,BR005,OF026  ,SME,17500.0,9.43,553,25,2023-12-01
LN-100354,Adaeze Evans,30,F,sheffield,Salaried,1718.0,BR010,OF020,Auto,12500.0,9.72,599,53,13/04/2024
LN-105360,Ewa Hussain,55,M,London,Salaried,3256.0,BR001,OF013,Auto,60000.0,5.08,556,33,2024-02-01
LN-114335,Kwame Wong,36,M,Edinburgh,Public Sector,2256.0,BR008,OF003,Mortgage,47000.0,5.95,574,257,2024-03-10
LN-116886,Oliver Liu,41,M,Leeds,Salaried,2406.0,BR004,OF038,Personal,23800.0,8.52,543,30,2024-05-06
LN-101164,Omar Taylor,21,F,Bristol,Public Sector,2630.0,BR006,OF007,Mortgage,65900.0,4.35,695,236,2024-04-12
LN-118130,Ewa Patel,40,F,Liverpool,Salaried,2887.0,BR007,OF001,Auto,21100.0,8.58,541,37,2024-07-09
LN-118864,Declan Hassan,32,F,birmingham,Salaried,2741.0,BR003,OF012,Mortgage,41900.0,4.3,643,282,2024-12-09
LN-103395,Ling Rahman,38,M,Glasgow,Salaried,2843.0,BR005,OF014,Personal,"£18,200",13.64,536,34,2023-12-13
LN-115063,Rhys Hussain,46,M,London,Self-Employed,3391.0,BR001,OF013,SME,25000.0,6.69,697,50,2023-12-13
LN-117129,Priya Suzuki,39,M,London,Gig/Freelance,1080.0,BR001,OF009,Personal,"£1,800",13.45,636,32,30/08/2024
LN-103127,George Khan,29,M,Liverpool,Self-Employed,2610.0,BR007,OF028,Auto,17000.0,9.49,563,53,27/09/2024
LN-109694,Fraser Hassan,28,F,Newcastle,Self-Employed,1518.0,BR009,OF035,SME,6700.0,11.43,841,44,2024-01-29
LN-108501,Harry Wong,50,M,Birmingham,Salaried,3060.0,BR003,OF031,Auto,"£8,000",7.32,613,32,27 October 2024
LN-114049,Siobhan Zhang,46,F,Glasgow,Public Sector,1832.0,BR005,OF011,Personal,3400.0,11.22,575,16,2024-04-13
LN-109383,Piotr Wong,21,F,Birmingham,Self-Employed,2283.0,BR003,OF021,SME,"£9,200",8.58,999,26,18/07/2024
LN-107160,Tomasz Tanaka,39,F,Glasgow,Public Sector,3722.0,BR005,OF036,Personal,12900.0,9.44,583,18,2024-07-08
LN-110563,Anna Nowak,34,F,Edinburgh,Salaried,1441.0,BR008,OF006,Mortgage,40000.0,5.92,516,167,03/12/2023
LN-104354,Wei Abara,48,F,Glasgow,Salaried,1782.0,BR005,OF011,Personal,4300.0,12.66,532,28,28 May 2024
LN-116420,Shanice Hussain,58,F,Birmingham,Public Sector,1730.0,BR003,OF008,Auto,9800.0,6.31,608,30,30 May 2024
LN-115804,Xin Sheikh,38,M,Liverpool,Public Sector,2331.0,BR007,OF030,Mortgage,109900.0,5.3,665,145,2023-10-06
LN-103587,Marta Taylor,36,F,Liverpool,Salaried,2220.0,BR007,OF040,SME,6900.0,7.02,673,49,10/02/2024
LN-112741,Isla Smith,50,M,London,Self-Employed,2228.0,BR001,OF009,SME,10900.0,6.4,618,38,09/08/2024
LN-116884,Isla Wojcik,34,F,Birmingham,Public Sector,2339.0,BR003,OF012,Mortgage,40000.0,5.11,527,100,2024-04-23
LN-112564,Imran Saleh,43,F,Liverpool,Gig/Freelance,2365.0,BR007,OF001  ,Personal,20200.0,8.07,515,22,2023-10-19
LN-110962,Kwame Campbell,29,F,Birmingham,Self-Employed,2102.0,BR003,OF021,Mortgage,112100.0,5.81,548,225,11 December 2024
LN-118115,Faisal Lewandowski,36,M,Birmingham,Gig/Freelance,2132.0,BR003,OF005,Auto,5900.0,5.88,755,36,2024-11-02
LN-110185,Tanya Begum,40,M,Glasgow,Public Sector,1746.0,BR005,OF026,Personal,7600.0,9.57,651,35,2024-05-09
LN-100324,Mei Asante,28,F,Glasgow,Salaried,1213.0,BR005,OF036,Mortgage,40000.0,4.02,609,88,17 November 2024
LN-107890,Jun Hassan,51,M,Liverpool,Self-Employed,1776.0, BR007 ,OF002,Personal,25000.0,8.53,457,24,8 November 2024
LN-105171,Layla Kowalski,49,M,Liverpool,Public Sector,,BR007,OF001,Personal,8900.0,14.85,620,33,2024-11-18
LN-105648,Tanya Rahman,36,F,Liverpool,Public Sector,1747.0,BR007,OF027,Personal,9500.0,9.31,606,34,2024-05-14
LN-106743,Ewa Malik,24,F,London,Salaried,2907.0,BR001,OF009,Auto,8200.0,8.25,674,53,16/04/2024
LN-107398,Anna Hussain,33,F,Newcastle,GIG/FREELANCE,800.0,BR009,OF018,SME,5000.0,10.38,635,46,2024-01-06
LN-103209,Emily Evans,37,F,Leeds,Gig/Freelance,, BR004 ,OF038,Personal,9600.0,13.68,621,24,2024-05-30
LN-111267,Marcus Byrne,21,M,Leeds,Salaried,2613.0,BR004,OF024,Mortgage,54200.0,3.3,516,150,02/07/2024
LN-112097,Jack Saleh,43,F,liverpool,Public Sector,1247.0,BR007,OF017,Personal,1400.0,13.97,635,14,2024-08-05
LN-118296,Mei Walsh,32,F,Glasgow,Gig/Freelance,1653.0,BR005,OF036,Personal,5800.0,11.22,613,20,2024-07-05
LN-114754,Fraser Adeyemi,57,F,Sheffield,Public Sector,2453.0,BR010,OF015,Mortgage,55100.0,5.65,446,253,2023-12-14
LN-104752,Arjun Sheikh,47,F,Birmingham,Salaried,2059.0,BR003,OF008,Personal,5200.0,10.6,515,19,2024-04-07
LN-108879,Freya Kowalski,40,M,Sheffield,Gig/Freelance,2189.0,BR010,OF019,Personal,15700.0,10.98,664,33,2024-08-28
LN-111356,Aisha Abara,39,F,Liverpool,Salaried,1607.0,BR007,OF027,Mortgage,83300.0,3.13,545,89,2024-05-08
LN-102379,Zara Chen,43,M,Sheffield,Salaried,1540.0, BR010 ,OF019,Auto,21900.0,6.73,557,59,2024-09-21
LN-116822,Sophie Abara,47,F,Liverpool,Self-Employed,1528.0,BR007,OF030,SME,8900.0,11.08,644,41,28 July 2024
LN-114762,Omar Zielinski,41,F,Liverpool,Gig/Freelance,2874.0,BR007,OF016,SME,37200.0,10.23,498,47,2024-01-18
LN-112361,Leah Abara,45,M,Sheffield,Salaried,2120.0,BR010,OF019,SME,18200.0,8.72,624,28,2024-04-13
LN-108021,Niamh Smith,41,F,Liverpool,Salaried,3461.0,BR007,OF016,Auto,"£60,000",8.52,531,54,11 December 2024
LN-114338,Cian Ahmed,37,M,Birmingham,Gig/Freelance,1463.0,BR003,OF021,Auto,8700.0,6.98,686,40,18/10/2023
LN-106658,Jun Nowak,29,F,Sheffield,Self-Employed,932.0,BR010,OF039,Personal,3000.0,9.79,541,16,2024-01-18
LN-119818,Leah Suzuki,49,M,Birmingham,Salaried,2516.0,BR003,OF031,SME,8200.0,11.4,575,48,2024-05-24
LN-108177,Wojciech Okafor,30,M,Birmingham,Self-Employed,3941.0,BR003,OF010,SME,5900.0,10.47,581,25,4 July 2024
LN-111620,Xin Smith,32,F,London,Self-Employed,800.0,BR001,OF023,Mortgage,40000.0,3.87,589,263,2 October 2023
LN-107857,Cian Taylor,38,M,Sheffield,Public Sector,2080.0,BR010,OF019,Personal,1800.0,14.19,566,12,27/08/2024
LN-104421,Isla Doyle,38,M,Birmingham,Gig/Freelance,1870.0,BR003,OF010,SME,6800.0,10.16,591,53,13 October 2023
LN-101101,Harry Malik,39,M,Bristol,Self-Employed,1845.0, BR006 ,OF037,Personal,4900.0,11.67,690,25,10/06/2024
LN-115364,Marcus Lewandowski,34,M,Liverpool,Gig/Freelance,2103.0,BR007,OF022,Personal,4700.0,12.88,507,20,21/12/2023
LN-113317,Thomas Abara,34,F,Birmingham,Salaried,1470.0,BR003,OF005,Auto,5000.0,9.3,584,28,17/10/2024
LN-108609,Sana Zhang,34,M,Sheffield,Salaried,2842.0,BR010,OF020,SME,8200.0,10.23,698,36,22/10/2023
LN-108061,Imran Karimi,46,F,London,Public Sector,2240.0,BR001,OF009,Personal,16600.0,14.08,692,26,24/12/2023
LN-103250,Harry Kelly,21,M,London,Gig/Freelance,3805.0,BR001,OF009,SME,"£9,100",9.67,503,33,2023-11-11
LN-112601,Zara Iqbal,21,F,Manchester,Self-Employed,3671.0,BR002,OF033,SME,16000.0,8.44,594,53,2 August 2024
LN-112332,Jack Khan,45,F,Bristol,Public Sector,2595.0,BR006,OF032  ,SME,11300.0,9.56,612,27,12/07/2024
LN-103557,George Mensah,28,F,Glasgow,SALARIED,1885.0,BR005,OF004,Auto,43700.0,8.25,539,57,24/01/2024
LN-100709,Amelia Osei,37,M,Birmingham,PUBLIC SECTOR,2539.0,BR003,OF005,Mortgage,120600.0,4.2,545,180,2024-08-05
LN-100118,Marcus Choudhury,30,M,Liverpool,Salaried,1568.0,BR007,OF001,Mortgage,77800.0,5.31,535,163,14/07/2024
LN-110214,Xin Liu,21,F,Liverpool,Self-Employed,2530.0,BR007,OF001,Personal,8400.0,11.2,612,13,16 October 2023
LN-104598,Wei Lewandowski,44,M,Glasgow,Public Sector,2006.0, BR005 ,OF004,Mortgage,43900.0,3.99,660,107,2024-05-05
LN-102042,Wei Campbell,21,M,Sheffield,Salaried,,BR010,OF039,SME,15100.0,11.4,674,41,19 November 2024
LN-107419,Ewa Iqbal,23,M,Newcastle,Salaried,1167.0,BR009,OF035,Mortgage,59800.0,3.23,468,92,25 February 2024
LN-106130,Fatima Al-Farsi,39,F,Leeds,Salaried,,BR004,OF024,Auto,7100.0,5.17,654,31,2023-12-11
LN-112800,Mei Nwosu,37,M,London,Salaried,4187.0,BR001,OF023,Auto,18200.0,8.29,541,25,15 October 2024
LN-100317,Chidinma Khan,21,F,Leeds,Gig/Freelance,1647.0,BR004,OF025,SME,7100.0,9.32,583,32,07/09/2024
LN-113888,Xin Malik,21,F,Leeds,SELF-EMPLOYED,1652.0,BR004,OF038  ,SME,27400.0,7.63,529,34,2024-08-01
LN-105315,Yusuf Lewandowski,40,F,Liverpool,Salaried,5301.0,BR007,OF040,Auto,18800.0,7.89,582,33,2024-04-22
LN-119985,Isla Ahmed,35,F,Birmingham,Salaried,3611.0, BR003 ,OF010,Personal,25000.0,13.67,596,23,2024-02-15
LN-106606,Fatima Adeyemi,22,F,Liverpool,Salaried,2271.0,BR007,OF002,Auto,8500.0,7.57,660,51,27/10/2023
LN-119064,Kasia Boateng,35,M,Edinburgh,Gig/Freelance,968.0,BR008,OF003,Personal,8200.0,9.85,0,13,24/09/2024
LN-105003,Kofi Saleh,23,M,Liverpool,Public Sector,2147.0,BR007,OF002,Auto,4400.0,9.18,653,40,08/03/2024
LN-106523,Thomas Wallace,38,M,London,Public Sector,1515.0,BR001,OF023,Personal,7300.0,14.28,573,32,18/10/2024
LN-109573,Niamh Hussain,21,F,Birmingham,Self-Employed,2468.0, BR003 ,OF005,Personal,18600.0,13.27,497,18,04/03/2024
LN-113539,Mei Adeyemi,43,M,Liverpool,Salaried,2727.0,BR007,OF030,Mortgage,43000.0,4.43,606,114,2024-12-12
LN-104273,Jack Khan,39,F,Newcastle,Salaried,4277.0,BR009,OF035,SME,56400.0,7.56,473,38,21/06/2024
LN-105739,Shanice Nwosu,34,F,Bristol,Public Sector,1433.0,BR006,OF032,Mortgage,"£40,000",4.38,568,254,2023-11-20
LN-118477,Freya Wojcik,36,M,Edinburgh,Self-Employed,1583.0,BR008,OF006,Personal,"£3,700",13.53,-1,33,2024-04-09
LN-105470,Yusuf Liu,33,M,London,Self-Employed,800.0,BR001,OF013,Personal,4200.0,10.93,536,14,26/05/2024
LN-105816,Bilal Murray,38,F,Glasgow,Salaried,2588.0,BR005,OF036,Mortgage,41100.0,5.57,489,192,2023-12-23
LN-114576,Shanice Wong,51,F,Edinburgh,Public Sector,2262.0,BR008,OF006,Mortgage,62100.0,4.88,537,246,9 August 2024
LN-100087,Imran Taylor,22,F,Glasgow,Gig/Freelance,3286.0,BR005,OF014,SME,"£31,600",8.89,603,38,2024-12-17
LN-107630,Zara Campbell,29,F,Birmingham,Self-Employed,2466.0,BR003,OF008,SME,7300.0,10.66,491,28,20 December 2023
LN-104163,Ling Begum,30,M,Liverpool,Self-Employed,2711.0,BR007,OF022,SME,31200.0,6.64,641,42,15/10/2023
LN-103382,Declan Osei,51,F,Sheffield,Self-Employed,800.0,BR010,OF015,Personal,"£2,100",9.05,635,17,10/01/2024
LN-110917,Damian Begum,40,M,Edinburgh,Salaried,3086.0,BR008,OF006,Auto,32000.0,5.85,572,41,10/05/2024
LN-100403,Sophie Nowak,36,M,Liverpool,Gig/Freelance,800.0, BR007 ,OF022,Personal,5500.0,13.3,482,15,7 August 2024
LN-104911,Tomasz Murray,29,F,Leeds,Public Sector,1650.0,BR004,OF025,Personal,5400.0,13.45,611,26,04/09/2024
LN-111542,Bilal Adeyemi,38,F,Birmingham,Gig/Freelance,1184.0,BR003,OF005,Auto,13900.0,9.88,505,38,1 September 2024
LN-111422,Siobhan Ahmed,51,F,Birmingham,Salaried,2557.0,BR003,OF012,Personal,6000.0,10.17,620,24,2024-10-04
LN-109365,Raj Begum,32,F,Glasgow,Public Sector,2292.0,BR005,OF014,Auto,25400.0,6.01,559,37,30 July 2024
LN-102765,Sophie Kaminski,41,M,Glasgow,Salaried,2081.0,BR005,OF014,Mortgage,40000.0,4.76,577,136,2024-03-16
LN-106378,Tanya Osei,49,F,Liverpool,Self-Employed,1607.0,BR007,OF040,SME,5500.0,11.87,595,39,2023-12-05
LN-102241,Harry Lewandowski,27,M,Liverpool,Public Sector,1705.0,BR007,OF030,Mortgage,"£40,000",3.31,647,161,3 November 2024
LN-118454,Eilidh Rahman,41,M,Birmingham,Gig/Freelance,2129.0,BR003,OF008,Mortgage,40000.0,3.15,571,274,25/12/2024
LN-103483,Agnieszka Hussain,30,M,Sheffield,Gig/Freelance,878.0, BR010 ,OF020,Personal,2200.0,12.63,600,26,2024-10-23
LN-116256,Niamh Karimi,30,M,Leeds,Self-Employed,1773.0,BR004,OF024,SME,13500.0,7.99,584,35,2023-12-12
LN-106310,Raj Owusu,40,M,Liverpool,Self-Employed,906.0,BR007,OF016,SME,15700.0,8.36,614,57,2024-07-08
LN-109219,Marta Diallo,38,M,Newcastle,Self-Employed,7234.0, BR009 ,OF018,SME,18400.0,8.05,574,24,2024-02-09
LN-110397,Piotr Nwosu,27,M,Glasgow,Public Sector,2221.0,BR005,OF014,Personal,3300.0,13.92,724,12,04/01/2024
LN-114372,Wojciech Begum,46,M,London,Salaried,1678.0,BR001,OF013,Mortgage,84200.0,3.96,631,257,10 November 2023
LN-105517,Chidinma Khan,35,F,Leeds,Salaried,1798.0, BR004 ,OF025,Personal,4900.0,14.45,611,16,30/10/2023
LN-102436,Cormac Wallace,44,M,Birmingham,Self-Employed,4087.0,BR003,OF008,SME,56700.0,9.51,528,34,13/05/2024
LN-104689,Ceri Tanaka,41,F,Birmingham,Self-Employed,3778.0,BR003,OF031,Personal,25000.0,14.3,606,21,27/10/2023
LN-102594,Leah Smith,37,M,Liverpool,Salaried,2000.0,BR007,OF022,SME,43500.0,9.91,590,58,4 October 2023
LN-109470,Chidinma Iqbal,40,F,Newcastle,Salaried,800.0,BR009,OF018,Auto,4300.0,6.55,642,38,2024-08-25
LN-118717,Fatima Al-Farsi,51,F,Birmingham,Self-Employed,1257.0,BR003,OF021,Personal,9500.0,13.65,601,33,2024-06-24
LN-106856,Marta Suzuki,37,F,Glasgow,Salaried,2245.0,BR005,OF011,Personal,25000.0,8.56,631,25,20/11/2023
LN-115759,Marcus Hussain,23,F,Liverpool,Salaried,2489.0,BR007,OF016,Mortgage,59100.0,5.2,571,64,2024-11-13
LN-116005,Zara Osei,52,M,Birmingham,Salaried,2439.0,BR003,OF012,Auto,9000.0,8.51,666,39,4 October 2023
LN-106654,Adaeze Nowak,37,F,Liverpool,Public Sector,1262.0,BR007,OF016,SME,8200.0,9.34,671,49,05/10/2024
LN-101425,Jack Begum,38,M,Newcastle,Self-Employed,2004.0,BR009,OF018,Personal,25000.0,14.81,467,35,07/11/2024
LN-105027,Jack Malik,44,F,Leeds,Salaried,2219.0,BR004,OF024,Mortgage,40000.0,4.34,498,142,2024-08-11
LN-105281,Fraser Smith,40,F,Bristol,Salaried,1970.0,BR006,OF032,Personal,5200.0,9.7,625,31,2024-07-07
LN-115224,Agnieszka Asante,52,F,Glasgow,Public Sector,1188.0,BR005,OF011,Personal,2300.0,8.7,556,15,2023-10-25
LN-101502,Damian Adeyemi,21,M,Liverpool,Salaried,2327.0,BR007,OF027,Auto,8300.0,7.04,626,36,2024-08-12
LN-111061,Marcus Adeyemi,36,F,Liverpool,Salaried,4230.0,BR007,OF001,SME,35300.0,7.54,627,56,20/12/2024
LN-109799,Leah Sheikh,21,F,Edinburgh,Gig/Freelance,,BR008,OF003,Personal,1400.0,14.61,627,14,6 June 2024
LN-110667,Raj Owusu,34,F,Birmingham,Self-Employed,1873.0,BR003,OF005,SME,7500.0,10.85,726,30,2024-01-08
LN-118677,Femi Al-Farsi,42,F,Birmingham,Gig/Freelance,800.0,BR003,OF005,SME,5000.0,7.87,662,50,2023-10-29
LN-100678,Cormac Nwosu,44,F,Liverpool,Salaried,1865.0,BR007,OF028,Mortgage,40000.0,4.72,588,135,13/03/2024
LN-106673,Siobhan Suzuki,45,M,Birmingham,Salaried,1712.0,BR003,OF010,Mortgage,40000.0,4.26,580,200,2023-10-31
LN-105851,Amelia Nowak,30,M,Bristol,Public Sector,1225.0,BR006,OF032,Personal,"£4,800",14.06,678,27,2024-09-14
LN-107194,Emily Walsh,49,F,Sheffield,salaried,2192.0,BR010,OF019,Personal,10900.0,15.0,639,30,2024-01-14
LN-110095,Shanice Hassan,56,F,Liverpool,Self-Employed,2556.0,BR007,OF022,Personal,25000.0,8.94,490,27,17/07/2024
LN-114850,Shanice Zhang,63,M,Liverpool,Self-Employed,6603.0,BR007,OF040,Personal,25000.0,10.42,421,22,19 October 2023
LN-112390,Hana Nowak,41,M,Glasgow,Public Sector,1536.0,BR005,OF011,Auto,14100.0,5.07,568,38,2024-07-19
LN-105053,Freya Saleh,38,M,Glasgow,Gig/Freelance,1202.0, BR005 ,OF036,Personal,5400.0,11.08,728,28,22 December 2024
LN-101850,Ewa Karimi,21,M,Liverpool,Salaried,3815.0,BR007,OF017,Personal,7600.0,13.59,603,23,2024-09-01
LN-106522,Noor Ahmed,24,F,Liverpool,Public Sector,1862.0,BR007,OF001,Personal,7500.0,13.72,654,22,18/11/2024
LN-101070,Raj Lewandowski,34,F,Glasgow,Public Sector,2826.0,BR005,OF014,Mortgage,161700.0,4.5,628,139,2023-12-12
LN-113344,Raj Patel,23,M,Sheffield,Public Sector,1365.0,BR010,OF039,Auto,10300.0,9.77,606,45,12 December 2023
LN-106784,Yusuf Mensah,21,M,Newcastle,Gig/Freelance,800.0,BR009,OF018,Personal,1000.0,12.24,608,14,2023-12-19
LN-110672,Shanice Tanaka,49,F,Leeds,Salaried,2004.0, BR004 ,OF024,Personal,14500.0,9.24,577,25,2024-03-19
LN-102772,Piotr Chen,33,M,Glasgow,Self-Employed,6586.0,BR005,OF014,SME,38800.0,7.39,788,46,27 December 2023
LN-103392,Bilal Suzuki,55,F,Edinburgh,Salaried,2574.0,BR008,OF003,Personal,6800.0,13.9,-1,17,2024-10-15
LN-101099,Damian Campbell,44,F,London,Self-Employed,880.0,BR001,OF009,Auto,5500.0,8.47,578,24,2024-12-03
LN-107378,Ceri Murray,50,M,Newcastle,Self-Employed,7639.0,BR009,OF035,Auto,60000.0,6.09,999,42,23 May 2024
LN-111034,Shanice Sheikh,39,F,London,Self-Employed,1626.0,BR001,OF013  ,Personal,4800.0,13.9,761,30,15 September 2024
LN-101749,Grzegorz Tanaka,41,M,liverpool,Salaried,3248.0,BR007,OF016,Auto,11300.0,8.75,656,53,20/11/2024
LN-100418,Amelia Zhang,30,F,Edinburgh,Salaried,2189.0,BR008,OF003,Personal,"£7,700",12.74,686,33,4 October 2023
LN-115642,Raj Wojcik,21,F,Glasgow,Public Sector,1446.0,BR005,OF026,SME,20200.0,7.5,455,54,2024-09-19
LN-105819,Marcus Kaminski,59,M,Newcastle,salaried,2323.0,BR009,OF035,Auto,12200.0,8.04,714,53,2023-11-22
LN-114664,Declan Hussain,41,M,Leeds,Self-Employed,3209.0, BR004 ,OF038  ,SME,16800.0,8.57,576,27,2 December 2024
LN-110139,Mei Osei,43,M,bristol,Public Sector,2467.0,BR006,OF032,Personal,8400.0,9.24,623,29,27/04/2024
LN-117227,Thomas Choudhury,25,F,Glasgow,Self-Employed,1705.0,BR005,OF014,SME,32900.0,8.03,587,44,2024-03-03
LN-110491,Bilal Asante,44,F,Sheffield,Salaried,1576.0,BR010,OF039,Mortgage,"£40,000",4.48,575,75,2024-03-06
LN-118007,Noor Mensah,44,M,Birmingham,Public Sector,1994.0,BR003,OF008,Personal,3100.0,10.72,642,16,25/12/2023
LN-119335,Kofi Owusu,45,M,Sheffield,Salaried,1655.0, BR010 ,OF019,Auto,5200.0,6.22,583,55,2024-08-19
LN-119895,Damian Liu,36,M,Sheffield,public sector,3253.0,BR010,OF039,Auto,60000.0,6.46,504,57,2023-10-19
LN-108400,Isla Boateng,28,M,leeds,Public Sector,1459.0,BR004,OF024,Auto,10800.0,7.75,583,53,2024-02-03
LN-115325,Sophie Evans,26,M,Liverpool,Salaried,1209.0,BR007,OF027,SME,14600.0,11.24,501,32,2023-12-26
LN-115928,Shanice Kaminski,32,M,Sheffield,Gig/Freelance,2510.0,BR010,OF020,Personal,"£25,000",12.55,603,27,19/05/2024
LN-111978,Xin Evans,38,F,Newcastle,salaried,2214.0,BR009,OF018,Personal,20800.0,10.1,579,25,2024-12-20
LN-112618,Niamh Patel,29,F,Birmingham,Salaried,3419.0,BR003,OF010,SME,17900.0,6.57,626,36,2024-10-14
LN-104893,Faisal Tanaka,31,M,Sheffield,Salaried,2608.0,BR010,OF019,Auto,10400.0,6.79,706,50,28/08/2024
